areaType,areaName,areaCode,date,newCasesByPublishDate,cumCasesByPublishDate
nation,England,E92000001,2021/12/3,43888,8802632
nation,England,E92000001,2021/12/2,45880,8758744
nation,England,E92000001,2021/12/1,41519,8713738
nation,England,E92000001,2021/11/30,33590,8673344
nation,England,E92000001,2021/11/29,34906,8639754
nation,England,E92000001,2021/11/28,32136,8605284
nation,England,E92000001,2021/11/27,35798,8574315
nation,England,E92000001,2021/11/26,42272,8538517
nation,England,E92000001,2021/11/25,40382,8496990
nation,England,E92000001,2021/11/24,36511,8457187
nation,England,E92000001,2021/11/23,36550,8421911
nation,England,E92000001,2021/11/22,36478,8385361
nation,England,E92000001,2021/11/21,33513,8349363
nation,England,E92000001,2021/11/20,36339,8316395
nation,England,E92000001,2021/11/19,37006,8281117
nation,England,E92000001,2021/11/18,39315,8244111
nation,England,E92000001,2021/11/17,30638,8205448
nation,England,E92000001,2021/11/16,30853,8175202
nation,England,E92000001,2021/11/15,31440,8144766
nation,England,E92000001,2021/11/14,29404,8113757
nation,England,E92000001,2021/11/13,33493,8084740
nation,England,E92000001,2021/11/12,33155,8051924
nation,England,E92000001,2021/11/11,35472,8020241
nation,England,E92000001,2021/11/10,31541,7984769
nation,England,E92000001,2021/11/9,27872,7953228
nation,England,E92000001,2021/11/8,24979,7925681
nation,England,E92000001,2021/11/7,23779,7901039
nation,England,E92000001,2021/11/6,26250,7877720
nation,England,E92000001,2021/11/5,28490,7852005
nation,England,E92000001,2021/11/4,30166,7823979
nation,England,E92000001,2021/11/3,34317,7794507
nation,England,E92000001,2021/11/2,28531,7760671
nation,England,E92000001,2021/11/1,32081,7732441
nation,England,E92000001,2021/10/31,31479,7700753
nation,England,E92000001,2021/10/30,36204,7669614
nation,England,E92000001,2021/10/29,36853,7633950
nation,England,E92000001,2021/10/28,33903,7597473
nation,England,E92000001,2021/10/27,37502,7564400
nation,England,E92000001,2021/10/26,32280,7526898
nation,England,E92000001,2021/10/25,33309,7494992
nation,England,E92000001,2021/10/24,33221,7462144
nation,England,E92000001,2021/10/23,41259,7430143
nation,England,E92000001,2021/10/22,41745,7388884
nation,England,E92000001,2021/10/21,44363,7347703
nation,England,E92000001,2021/10/20,41498,7303864
nation,England,E92000001,2021/10/19,36712,7262958
nation,England,E92000001,2021/10/18,39473,7226658
nation,England,E92000001,2021/10/17,38543,7187635
nation,England,E92000001,2021/10/16,39624,7149533
nation,England,E92000001,2021/10/15,37691,7110513
nation,England,E92000001,2021/10/14,38488,7073467
nation,England,E92000001,2021/10/13,36458,7035489
nation,England,E92000001,2021/10/12,33287,7000356
nation,England,E92000001,2021/10/11,32349,6967915
nation,England,E92000001,2021/10/10,31096,6936327
nation,England,E92000001,2021/10/9,31259,6906211
nation,England,E92000001,2021/10/8,32157,6876192
nation,England,E92000001,2021/10/7,33305,6845186
nation,England,E92000001,2021/10/6,33450,6812848
nation,England,E92000001,2021/10/5,28846,6780567
nation,England,E92000001,2021/10/4,28251,6752536
nation,England,E92000001,2021/10/3,25176,6725105
nation,England,E92000001,2021/10/2,26794,6700702
nation,England,E92000001,2021/10/1,28836,6674820
nation,England,E92000001,2021/9/30,29826,6646963
nation,England,E92000001,2021/9/29,29036,6617892
nation,England,E92000001,2021/9/28,28808,6590514
nation,England,E92000001,2021/9/27,29329,6561706
nation,England,E92000001,2021/9/26,25538,6532847
nation,England,E92000001,2021/9/25,28087,6507849
nation,England,E92000001,2021/9/24,28199,6481363
nation,England,E92000001,2021/9/23,29045,6453164
nation,England,E92000001,2021/9/22,27317,6425056
nation,England,E92000001,2021/9/21,24973,6398633
nation,England,E92000001,2021/9/20,26905,6374123
nation,England,E92000001,2021/9/19,22173,6347616
nation,England,E92000001,2021/9/18,22956,6326046
nation,England,E92000001,2021/9/17,23265,6303792
nation,England,E92000001,2021/9/16,22949,6281236
nation,England,E92000001,2021/9/15,22078,6258872
nation,England,E92000001,2021/9/14,19739,6237505
nation,England,E92000001,2021/9/13,21077,6218198
nation,England,E92000001,2021/9/12,19913,6197654
nation,England,E92000001,2021/9/11,23825,6178293
nation,England,E92000001,2021/9/10,26653,6155149
nation,England,E92000001,2021/9/9,27049,6129372
nation,England,E92000001,2021/9/8,29286,6102850
nation,England,E92000001,2021/9/7,27545,6074040
nation,England,E92000001,2021/9/6,27202,6046799
nation,England,E92000001,2021/9/5,27022,6019976
nation,England,E92000001,2021/9/4,29614,5993444
nation,England,E92000001,2021/9/3,31726,5964760
nation,England,E92000001,2021/9/2,28686,5933034
nation,England,E92000001,2021/9/1,24723,5904664
nation,England,E92000001,2021/8/31,20967,5880134
nation,England,E92000001,2021/8/30,21324,5859405
nation,England,E92000001,2021/8/29,22501,5838323
nation,England,E92000001,2021/8/28,25118,5816071
nation,England,E92000001,2021/8/27,27545,5791272
nation,England,E92000001,2021/8/26,29417,5764066
nation,England,E92000001,2021/8/25,27350,5734967
nation,England,E92000001,2021/8/24,23474,5707906
nation,England,E92000001,2021/8/23,24158,5684645
nation,England,E92000001,2021/8/22,25952,5660725
nation,England,E92000001,2021/8/21,26982,5635046
nation,England,E92000001,2021/8/20,29576,5608339
nation,England,E92000001,2021/8/19,29762,5579087
nation,England,E92000001,2021/8/18,28648,5549621
nation,England,E92000001,2021/8/17,22712,5521231
nation,England,E92000001,2021/8/16,23171,5498742
nation,England,E92000001,2021/8/15,22859,5475833
nation,England,E92000001,2021/8/14,26700,5453294
nation,England,E92000001,2021/8/13,28679,5426971
nation,England,E92000001,2021/8/12,28093,5398629
nation,England,E92000001,2021/8/11,26647,5370904
nation,England,E92000001,2021/8/10,20630,5344609
nation,England,E92000001,2021/8/9,21915,5324191
nation,England,E92000001,2021/8/8,24196,5302555
nation,England,E92000001,2021/8/7,25877,5278675
nation,England,E92000001,2021/8/6,28321,5253181
nation,England,E92000001,2021/8/5,26512,5225224
nation,England,E92000001,2021/8/4,26393,5199102
nation,England,E92000001,2021/8/3,19012,5173082
nation,England,E92000001,2021/8/2,19175,5154292
nation,England,E92000001,2021/8/1,21645,5135378
nation,England,E92000001,2021/7/31,23949,5114064
nation,England,E92000001,2021/7/30,26241,5090505
nation,England,E92000001,2021/7/29,27524,5064671
nation,England,E92000001,2021/7/28,24367,5037630
nation,England,E92000001,2021/7/27,20290,5013664
nation,England,E92000001,2021/7/26,22181,4993657
nation,England,E92000001,2021/7/25,25434,4972040
nation,England,E92000001,2021/7/24,28968,4947127
nation,England,E92000001,2021/7/23,32792,4918669
nation,England,E92000001,2021/7/22,35939,4886612
nation,England,E92000001,2021/7/21,39504,4851264
nation,England,E92000001,2021/7/20,43261,4812460
nation,England,E92000001,2021/7/19,34657,4769632
nation,England,E92000001,2021/7/18,44777,4735387
nation,England,E92000001,2021/7/17,50955,4691172
nation,England,E92000001,2021/7/16,47360,4640922
nation,England,E92000001,2021/7/15,44523,4594159
nation,England,E92000001,2021/7/14,37895,4550298
nation,England,E92000001,2021/7/13,32883,4512957
nation,England,E92000001,2021/7/12,30619,4480518
nation,England,E92000001,2021/7/11,28421,4450372
nation,England,E92000001,2021/7/10,29732,4422370
nation,England,E92000001,2021/7/9,31231,4393205
nation,England,E92000001,2021/7/8,28421,4362481
nation,England,E92000001,2021/7/7,27516,4334634
nation,England,E92000001,2021/7/6,25295,4307618
nation,England,E92000001,2021/7/5,23286,4282762
nation,England,E92000001,2021/7/4,20454,4259710
nation,England,E92000001,2021/7/3,21317,4239686
nation,England,E92000001,2021/7/2,22393,4218807
nation,England,E92000001,2021/7/1,22948,4196833
nation,England,E92000001,2021/6/30,21293,4174318
nation,England,E92000001,2021/6/29,16802,4153487
nation,England,E92000001,2021/6/28,18702,4136940
nation,England,E92000001,2021/6/27,11560,4118462
nation,England,E92000001,2021/6/26,15136,4107155
nation,England,E92000001,2021/6/25,13498,4092346
nation,England,E92000001,2021/6/24,13068,4079362
nation,England,E92000001,2021/6/23,12765,4066294
nation,England,E92000001,2021/6/22,9096,4053782
nation,England,E92000001,2021/6/21,8766,4044830
nation,England,E92000001,2021/6/20,7778,4036230
nation,England,E92000001,2021/6/19,8954,4028664
nation,England,E92000001,2021/6/18,9185,4019956
nation,England,E92000001,2021/6/17,9371,4010977
nation,England,E92000001,2021/6/16,7642,4001803
nation,England,E92000001,2021/6/15,6486,3994408
nation,England,E92000001,2021/6/14,6647,3988008
nation,England,E92000001,2021/6/13,6269,3981497
nation,England,E92000001,2021/6/12,6601,3975399
nation,England,E92000001,2021/6/11,6782,3968986
nation,England,E92000001,2021/6/10,6436,3962371
nation,England,E92000001,2021/6/9,6201,3956096
nation,England,E92000001,2021/6/8,5250,3950123
nation,England,E92000001,2021/6/7,4913,3944955
nation,England,E92000001,2021/6/6,4405,3940141
nation,England,E92000001,2021/6/5,4810,3935854
nation,England,E92000001,2021/6/4,5102,3931158
nation,England,E92000001,2021/6/3,4310,3926154
nation,England,E92000001,2021/6/2,3486,3921939
nation,England,E92000001,2021/6/1,2539,3918522
nation,England,E92000001,2021/5/31,2854,3916049
nation,England,E92000001,2021/5/30,2621,3913295
nation,England,E92000001,2021/5/29,2747,3910803
nation,England,E92000001,2021/5/28,3434,3908214
nation,England,E92000001,2021/5/27,2936,3904934
nation,England,E92000001,2021/5/26,2540,3902160
nation,England,E92000001,2021/5/25,2081,3899813
nation,England,E92000001,2021/5/24,1972,3897815
nation,England,E92000001,2021/5/23,1734,3895920
nation,England,E92000001,2021/5/22,2242,3894329
nation,England,E92000001,2021/5/21,2303,3892258
nation,England,E92000001,2021/5/20,2307,3890081
nation,England,E92000001,2021/5/19,2151,3887954
nation,England,E92000001,2021/5/18,2008,3886364
nation,England,E92000001,2021/5/17,1645,3889132
nation,England,E92000001,2021/5/16,1471,3887487
nation,England,E92000001,2021/5/15,1614,3886016
nation,England,E92000001,2021/5/14,1828,3884402
nation,England,E92000001,2021/5/13,2229,3882574
nation,England,E92000001,2021/5/12,1804,3880345
nation,England,E92000001,2021/5/11,2117,3878541
nation,England,E92000001,2021/5/10,2009,3876424
nation,England,E92000001,2021/5/9,1418,3874415
nation,England,E92000001,2021/5/8,1742,3872997
nation,England,E92000001,2021/5/7,2142,3871255
nation,England,E92000001,2021/5/6,2194,3869113
nation,England,E92000001,2021/5/5,1906,3866919
nation,England,E92000001,2021/5/4,1659,3865013
nation,England,E92000001,2021/5/3,1453,3863354
nation,England,E92000001,2021/5/2,1377,3861901
nation,England,E92000001,2021/5/1,1642,3860524
nation,England,E92000001,2021/4/30,2046,3858882
nation,England,E92000001,2021/4/29,2103,3856836
nation,England,E92000001,2021/4/28,1829,3854733
nation,England,E92000001,2021/4/27,2410,3852904
nation,England,E92000001,2021/4/26,1752,3850494
nation,England,E92000001,2021/4/25,1401,3848742
nation,England,E92000001,2021/4/24,1804,3847341
nation,England,E92000001,2021/4/23,2277,3845537
nation,England,E92000001,2021/4/22,2315,3843260
nation,England,E92000001,2021/4/21,1943,3840945
nation,England,E92000001,2021/4/20,2169,3839002
nation,England,E92000001,2021/4/19,2550,3836833
nation,England,E92000001,2021/4/18,1495,3834283
nation,England,E92000001,2021/4/17,1897,3832788
nation,England,E92000001,2021/4/16,2225,3830891
nation,England,E92000001,2021/4/15,2171,3828666
nation,England,E92000001,2021/4/14,2054,3826495
nation,England,E92000001,2021/4/13,2070,3824441
nation,England,E92000001,2021/4/12,3222,3822371
nation,England,E92000001,2021/4/11,1338,3819149
nation,England,E92000001,2021/4/10,2032,3817811
nation,England,E92000001,2021/4/9,2638,3815779
nation,England,E92000001,2021/4/8,2486,3821151
nation,England,E92000001,2021/4/7,2304,3818665
nation,England,E92000001,2021/4/6,1937,3816361
nation,England,E92000001,2021/4/5,2236,3814424
nation,England,E92000001,2021/4/4,1954,3812188
nation,England,E92000001,2021/4/3,2847,3810234
nation,England,E92000001,2021/4/2,2881,3807387
nation,England,E92000001,2021/4/1,3784,3804506
nation,England,E92000001,2021/3/31,3327,3800722
nation,England,E92000001,2021/3/30,3384,3797395
nation,England,E92000001,2021/3/29,4112,3794011
nation,England,E92000001,2021/3/28,3153,3789899
nation,England,E92000001,2021/3/27,3813,3786746
nation,England,E92000001,2021/3/26,5273,3783783
nation,England,E92000001,2021/3/25,5286,3778510
nation,England,E92000001,2021/3/24,4615,3773224
nation,England,E92000001,2021/3/23,4583,3768609
nation,England,E92000001,2021/3/22,4746,3764026
nation,England,E92000001,2021/3/21,4459,3759280
nation,England,E92000001,2021/3/20,4732,3754821
nation,England,E92000001,2021/3/19,3809,3750089
nation,England,E92000001,2021/3/18,5213,3746280
nation,England,E92000001,2021/3/17,4827,3741067
nation,England,E92000001,2021/3/16,4391,3736240
nation,England,E92000001,2021/3/15,4264,3731849
nation,England,E92000001,2021/3/14,3774,3727585
nation,England,E92000001,2021/3/13,4539,3723811
nation,England,E92000001,2021/3/12,5529,3719272
nation,England,E92000001,2021/3/11,5744,3713743
nation,England,E92000001,2021/3/10,4863,3707999
nation,England,E92000001,2021/3/9,4894,3703136
nation,England,E92000001,2021/3/8,3903,3698242
nation,England,E92000001,2021/3/7,4497,3694339
nation,England,E92000001,2021/3/6,5118,3689842
nation,England,E92000001,2021/3/5,5053,3684724
nation,England,E92000001,2021/3/4,5643,3679671
nation,England,E92000001,2021/3/3,5408,3674028
nation,England,E92000001,2021/3/2,5530,3668620
nation,England,E92000001,2021/3/1,4738,3663090
nation,England,E92000001,2021/2/28,5080,3658352
nation,England,E92000001,2021/2/27,6527,3653272
nation,England,E92000001,2021/2/26,7393,3646745
nation,England,E92000001,2021/2/25,8623,3639352
nation,England,E92000001,2021/2/24,8644,3630729
nation,England,E92000001,2021/2/23,7292,3622085
nation,England,E92000001,2021/2/22,9420,3614793
nation,England,E92000001,2021/2/21,8408,3605373
nation,England,E92000001,2021/2/20,8964,3596965
nation,England,E92000001,2021/2/19,10296,3588001
nation,England,E92000001,2021/2/18,10740,3577705
nation,England,E92000001,2021/2/17,10926,3566965
nation,England,E92000001,2021/2/16,9236,3556039
nation,England,E92000001,2021/2/15,8609,3546803
nation,England,E92000001,2021/2/14,9499,3538194
nation,England,E92000001,2021/2/13,11697,3528695
nation,England,E92000001,2021/2/12,13299,3516998
nation,England,E92000001,2021/2/11,12001,3503699
nation,England,E92000001,2021/2/10,11551,3491698
nation,England,E92000001,2021/2/9,10916,3480147
nation,England,E92000001,2021/2/8,12270,3469231
nation,England,E92000001,2021/2/7,14466,3456961
nation,England,E92000001,2021/2/6,16302,3442495
nation,England,E92000001,2021/2/5,17314,3426193
nation,England,E92000001,2021/2/4,18529,3408879
nation,England,E92000001,2021/2/3,17265,3390350
nation,England,E92000001,2021/2/2,15021,3373085
nation,England,E92000001,2021/2/1,16815,3358064
nation,England,E92000001,2021/1/31,19054,3341249
nation,England,E92000001,2021/1/30,21089,3322195
nation,England,E92000001,2021/1/29,26709,3301106
nation,England,E92000001,2021/1/28,26182,3274397
nation,England,E92000001,2021/1/27,22914,3248215
nation,England,E92000001,2021/1/26,17920,3225301
nation,England,E92000001,2021/1/25,20149,3207381
nation,England,E92000001,2021/1/24,27580,3187232
nation,England,E92000001,2021/1/23,30496,3159652
nation,England,E92000001,2021/1/22,37115,3129156
nation,England,E92000001,2021/1/21,34371,3092041
nation,England,E92000001,2021/1/20,35061,3057670
nation,England,E92000001,2021/1/19,30371,3022609
nation,England,E92000001,2021/1/18,34134,2992238
nation,England,E92000001,2021/1/17,35263,2958104
nation,England,E92000001,2021/1/16,37759,2922841
nation,England,E92000001,2021/1/15,50741,2885082
nation,England,E92000001,2021/1/14,44358,2834341
nation,England,E92000001,2021/1/13,42898,2789983
nation,England,E92000001,2021/1/12,41121,2747085
nation,England,E92000001,2021/1/11,41835,2705964
nation,England,E92000001,2021/1/10,50291,2664129
nation,England,E92000001,2021/1/9,54257,2613838
nation,England,E92000001,2021/1/8,61757,2559581
nation,England,E92000001,2021/1/7,46841,2497824
nation,England,E92000001,2021/1/6,56060,2450983
nation,England,E92000001,2021/1/5,54940,2394923
nation,England,E92000001,2021/1/4,53180,2339983
nation,England,E92000001,2021/1/3,46853,2286803
nation,England,E92000001,2021/1/2,49248,2239950
nation,England,E92000001,2021/1/1,50746,2190702
nation,England,E92000001,2020/12/31,49510,2139956
nation,England,E92000001,2020/12/30,43554,2090446
nation,England,E92000001,2020/12/29,47164,2046892
nation,England,E92000001,2020/12/28,36511,1999728
nation,England,E92000001,2020/12/27,25619,1963217
nation,England,E92000001,2020/12/26,31307,1937598
nation,England,E92000001,2020/12/25,31560,1906291
nation,England,E92000001,2020/12/24,35561,1874731
nation,England,E92000001,2020/12/23,34247,1839170
nation,England,E92000001,2020/12/22,32288,1804923
nation,England,E92000001,2020/12/21,28742,1772635
nation,England,E92000001,2020/12/20,32155,1743893
nation,England,E92000001,2020/12/19,22775,1711738
nation,England,E92000001,2020/12/18,24452,1688963
nation,England,E92000001,2020/12/17,22401,1664511
nation,England,E92000001,2020/12/16,23432,1642110
nation,England,E92000001,2020/12/15,16504,1618678
nation,England,E92000001,2020/12/14,17882,1602174
nation,England,E92000001,2020/12/13,17164,1584292
nation,England,E92000001,2020/12/12,17468,1567128
nation,England,E92000001,2020/12/11,17899,1549660
nation,England,E92000001,2020/12/10,17622,1531761
nation,England,E92000001,2020/12/9,12960,1514139
nation,England,E92000001,2020/12/8,10459,1501179
nation,England,E92000001,2020/12/7,11623,1490720
nation,England,E92000001,2020/12/6,14294,1479097
nation,England,E92000001,2020/12/5,12666,1464803
nation,England,E92000001,2020/12/4,13412,1452137
nation,England,E92000001,2020/12/3,11992,1438725
nation,England,E92000001,2020/12/2,13323,1426733
nation,England,E92000001,2020/12/1,11618,1413410
nation,England,E92000001,2020/11/30,10869,1401792
nation,England,E92000001,2020/11/29,10054,1390923
nation,England,E92000001,2020/11/28,13323,1380869
nation,England,E92000001,2020/11/27,13557,1367546
nation,England,E92000001,2020/11/26,14637,1355272
nation,England,E92000001,2020/11/25,15893,1340635
nation,England,E92000001,2020/11/24,9854,1324742
nation,England,E92000001,2020/11/23,13329,1314888
nation,England,E92000001,2020/11/22,16668,1301559
nation,England,E92000001,2020/11/21,17615,1284891
nation,England,E92000001,2020/11/20,17845,1267276
nation,England,E92000001,2020/11/19,20291,1249431
nation,England,E92000001,2020/11/18,17189,1229140
nation,England,E92000001,2020/11/17,17549,1211951
nation,England,E92000001,2020/11/16,19423,1194402
nation,England,E92000001,2020/11/15,21998,1174979
nation,England,E92000001,2020/11/14,24298,1152981
nation,England,E92000001,2020/11/13,24540,1128683
nation,England,E92000001,2020/11/12,30843,1104143
nation,England,E92000001,2020/11/11,19970,1073300
nation,England,E92000001,2020/11/10,18622,1053330
nation,England,E92000001,2020/11/9,19036,1034708
nation,England,E92000001,2020/11/8,18293,1015672
nation,England,E92000001,2020/11/7,21875,997379
nation,England,E92000001,2020/11/6,20268,975504
nation,England,E92000001,2020/11/5,21137,955236
nation,England,E92000001,2020/11/4,21863,934099
nation,England,E92000001,2020/11/3,17330,912236
nation,England,E92000001,2020/11/2,15860,894906
nation,England,E92000001,2020/11/1,20602,879046
nation,England,E92000001,2020/10/31,18864,858444
nation,England,E92000001,2020/10/30,20821,839580
nation,England,E92000001,2020/10/29,19740,818759
nation,England,E92000001,2020/10/28,21245,799019
nation,England,E92000001,2020/10/27,19629,777774
nation,England,E92000001,2020/10/26,17883,758145
nation,England,E92000001,2020/10/25,16487,740262
nation,England,E92000001,2020/10/24,19332,723775
nation,England,E92000001,2020/10/23,17116,704443
nation,England,E92000001,2020/10/22,17354,687327
nation,England,E92000001,2020/10/21,22948,669973
nation,England,E92000001,2020/10/20,17814,647025
nation,England,E92000001,2020/10/19,16365,629211
nation,England,E92000001,2020/10/18,14704,612846
nation,England,E92000001,2020/10/17,13299,598142
nation,England,E92000001,2020/10/16,12176,584843
nation,England,E92000001,2020/10/15,16139,572667
nation,England,E92000001,2020/10/14,16132,556528
nation,England,E92000001,2020/10/13,14310,540396
nation,England,E92000001,2020/10/12,11647,526086
nation,England,E92000001,2020/10/11,10383,514439
nation,England,E92000001,2020/10/10,12628,504056
nation,England,E92000001,2020/10/9,10772,491428
nation,England,E92000001,2020/10/8,14952,480656
nation,England,E92000001,2020/10/7,11528,465704
nation,England,E92000001,2020/10/6,12648,454176
nation,England,E92000001,2020/10/5,10685,441528
nation,England,E92000001,2020/10/4,21309,430843
nation,England,E92000001,2020/10/3,10806,409534
nation,England,E92000001,2020/10/2,4797,398728
nation,England,E92000001,2020/10/1,5589,393931
nation,England,E92000001,2020/9/30,5656,388342
nation,England,E92000001,2020/9/29,5651,382686
nation,England,E92000001,2020/9/28,3316,377035
nation,England,E92000001,2020/9/27,4800,373719
nation,England,E92000001,2020/9/26,4639,368919
nation,England,E92000001,2020/9/25,5723,364280
nation,England,E92000001,2020/9/24,5632,358557
nation,England,E92000001,2020/9/23,5083,352925
nation,England,E92000001,2020/9/22,4187,347842
nation,England,E92000001,2020/9/21,3754,343655
nation,England,E92000001,2020/9/20,3279,339901
nation,England,E92000001,2020/9/19,3638,336622
nation,England,E92000001,2020/9/18,3771,332984
nation,England,E92000001,2020/9/17,2788,329213
nation,England,E92000001,2020/9/16,3396,326425
nation,England,E92000001,2020/9/15,2649,323029
nation,England,E92000001,2020/9/14,2259,320380
nation,England,E92000001,2020/9/13,2837,318121
nation,England,E92000001,2020/9/12,3008,315284
nation,England,E92000001,2020/9/11,3143,312276
nation,England,E92000001,2020/9/10,2578,309133
nation,England,E92000001,2020/9/9,2286,306555
nation,England,E92000001,2020/9/8,2094,304269
nation,England,E92000001,2020/9/7,2528,302175
nation,England,E92000001,2020/9/6,2576,299647
nation,England,E92000001,2020/9/5,1477,297071
nation,England,E92000001,2020/9/4,1669,295594
nation,England,E92000001,2020/9/3,1507,293925
nation,England,E92000001,2020/9/2,1239,292418
nation,England,E92000001,2020/9/1,1041,291179
nation,England,E92000001,2020/8/31,1149,290138
nation,England,E92000001,2020/8/30,1487,288989
nation,England,E92000001,2020/8/29,891,287502
nation,England,E92000001,2020/8/28,1106,286611
nation,England,E92000001,2020/8/27,1350,285505
nation,England,E92000001,2020/8/26,875,284155
nation,England,E92000001,2020/8/25,1065,283280
nation,England,E92000001,2020/8/24,758,282215
nation,England,E92000001,2020/8/23,938,281457
nation,England,E92000001,2020/8/22,1060,280519
nation,England,E92000001,2020/8/21,908,279459
nation,England,E92000001,2020/8/20,1035,278551
nation,England,E92000001,2020/8/19,707,277516
nation,England,E92000001,2020/8/18,975,276809
nation,England,E92000001,2020/8/17,634,275834
nation,England,E92000001,2020/8/16,952,275200
nation,England,E92000001,2020/8/15,934,274248
nation,England,E92000001,2020/8/14,1284,273314
nation,England,E92000001,2020/8/13,1059,272030
nation,England,E92000001,2020/8/12,925,270971
nation,England,E92000001,2020/8/11,1035,270046
nation,England,E92000001,2020/8/10,699,269011
nation,England,E92000001,2020/8/9,988,268312
nation,England,E92000001,2020/8/8,679,267324
nation,England,E92000001,2020/8/7,796,266645
nation,England,E92000001,2020/8/6,826,265849
nation,England,E92000001,2020/8/5,804,265023
nation,England,E92000001,2020/8/4,617,264219
nation,England,E92000001,2020/8/3,856,263602
nation,England,E92000001,2020/8/2,676,262746
nation,England,E92000001,2020/8/1,722,262070
nation,England,E92000001,2020/7/31,814,261348
nation,England,E92000001,2020/7/30,812,260534
nation,England,E92000001,2020/7/29,700,259722
nation,England,E92000001,2020/7/28,547,259022
nation,England,E92000001,2020/7/27,616,258475
nation,England,E92000001,2020/7/26,721,257859
nation,England,E92000001,2020/7/25,710,257138
nation,England,E92000001,2020/7/24,688,256428
nation,England,E92000001,2020/7/23,702,255740
nation,England,E92000001,2020/7/22,519,255038
nation,England,E92000001,2020/7/21,399,254519
nation,England,E92000001,2020/7/20,535,254120
nation,England,E92000001,2020/7/19,672,253585
nation,England,E92000001,2020/7/18,796,252913
nation,England,E92000001,2020/7/17,635,252117
nation,England,E92000001,2020/7/16,597,251482
nation,England,E92000001,2020/7/15,506,250885
nation,England,E92000001,2020/7/14,372,250379
nation,England,E92000001,2020/7/13,497,250007
nation,England,E92000001,2020/7/12,615,249510
nation,England,E92000001,2020/7/11,806,248895
nation,England,E92000001,2020/7/10,480,248089
nation,England,E92000001,2020/7/9,617,247609
nation,England,E92000001,2020/7/8,606,246992
nation,England,E92000001,2020/7/7,572,246386
nation,England,E92000001,2020/7/6,331,245814
nation,England,E92000001,2020/7/5,492,245483
nation,England,E92000001,2020/7/4,579,244991
nation,England,E92000001,2020/7/3,502,244412
nation,England,E92000001,2020/7/2,523,243910
nation,England,E92000001,2020/7/1,177,160764
nation,England,E92000001,2020/6/30,196,160587
nation,England,E92000001,2020/6/29,99,160391
nation,England,E92000001,2020/6/28,142,160292
nation,England,E92000001,2020/6/27,192,160150
nation,England,E92000001,2020/6/26,175,159958
nation,England,E92000001,2020/6/25,261,159696
nation,England,E92000001,2020/6/24,107,159435
nation,England,E92000001,2020/6/23,210,159328
nation,England,E92000001,2020/6/22,178,159118
nation,England,E92000001,2020/6/21,215,158940
nation,England,E92000001,2020/6/20,324,158725
nation,England,E92000001,2020/6/19,323,158401
nation,England,E92000001,2020/6/18,281,158078
nation,England,E92000001,2020/6/17,252,157797
nation,England,E92000001,2020/6/16,252,157545
nation,England,E92000001,2020/6/15,219,157293
nation,England,E92000001,2020/6/14,292,157074
nation,England,E92000001,2020/6/13,372,156782
nation,England,E92000001,2020/6/12,392,156410
nation,England,E92000001,2020/6/11,304,156018
nation,England,E92000001,2020/6/10,63,155714
nation,England,E92000001,2020/6/9,651,155651
nation,England,E92000001,2020/6/8,92,155000
nation,England,E92000001,2020/6/7,228,154908
nation,England,E92000001,2020/6/6,422,154680
nation,England,E92000001,2020/6/5,451,154258
nation,England,E92000001,2020/6/4,431,153807
nation,England,E92000001,2020/6/3,462,153376
nation,England,E92000001,2020/6/2,444,152914
nation,England,E92000001,2020/6/1,294,152470
nation,England,E92000001,2020/5/31,320,152176
nation,England,E92000001,2020/5/30,715,151856
nation,England,E92000001,2020/5/29,560,151982
nation,England,E92000001,2020/5/28,519,151422
nation,England,E92000001,2020/5/27,609,150903
nation,England,E92000001,2020/5/26,492,150294
nation,England,E92000001,2020/5/25,494,149802
nation,England,E92000001,2020/5/24,584,149308
nation,England,E92000001,2020/5/23,979,148724
nation,England,E92000001,2020/5/22,1083,147745
nation,England,E92000001,2020/5/21,854,146662
nation,England,E92000001,2020/5/20,824,145808
nation,England,E92000001,2020/5/19,857,145376
nation,England,E92000001,2020/5/18,816,144519
nation,England,E92000001,2020/5/17,788,143703
nation,England,E92000001,2020/5/16,1136,142915
nation,England,E92000001,2020/5/15,1112,141779
nation,England,E92000001,2020/5/14,1189,140667
nation,England,E92000001,2020/5/13,1146,139478
nation,England,E92000001,2020/5/12,1067,138332
nation,England,E92000001,2020/5/11,891,137265
nation,England,E92000001,2020/5/10,1007,136374
nation,England,E92000001,2020/5/9,1349,135367
nation,England,E92000001,2020/5/8,1694,134018
nation,England,E92000001,2020/5/7,2133,132324
nation,England,E92000001,2020/5/6,1611,130191
nation,England,E92000001,2020/5/5,1842,128580
nation,England,E92000001,2020/5/4,1485,126738
nation,England,E92000001,2020/5/3,2019,125253
nation,England,E92000001,2020/5/2,2228,123234
nation,England,E92000001,2020/5/1,2501,121006
nation,England,E92000001,2020/4/30,2484,118343
nation,England,E92000001,2020/4/29,1403,115859
nation,England,E92000001,2020/4/28,1989,114456
nation,England,E92000001,2020/4/27,2264,112467
nation,England,E92000001,2020/4/26,2152,110203
nation,England,E92000001,2020/4/25,2826,108051
nation,England,E92000001,2020/4/24,3004,105225
nation,England,E92000001,2020/4/23,3084,102221
nation,England,E92000001,2020/4/22,3020,99137
nation,England,E92000001,2020/4/21,3087,96117
nation,England,E92000001,2020/4/20,2401,93030
nation,England,E92000001,2020/4/19,3607,90629
